time,date,ibilist,user,value
16:20:27,2021-06-03,682,6,87
16:20:28,2021-06-03,681,6,88
16:20:29,2021-06-03,679,6,88
16:20:30,2021-06-03,675,6,88
16:20:31,2021-06-03,674,6,89
16:20:32,2021-06-03,674,6,89
16:20:33,2021-06-03,678,6,88
16:20:34,2021-06-03,683,6,87
16:20:35,2021-06-03,680,6,88
16:20:36,2021-06-03,677,6,88
16:20:37,2021-06-03,662,6,90
16:20:38,2021-06-03,664,6,90
16:20:39,2021-06-03,651,6,92
16:20:40,2021-06-03,645,6,93
16:20:41,2021-06-03,643,6,93
16:20:42,2021-06-03,646,6,92
16:20:43,2021-06-03,642,6,93
16:20:44,2021-06-03,650,6,92
16:20:45,2021-06-03,664,6,90
16:20:46,2021-06-03,675,6,88
16:20:47,2021-06-03,678,6,88
16:20:48,2021-06-03,671,6,89
16:20:49,2021-06-03,675,6,88
16:20:50,2021-06-03,682,6,87
16:20:51,2021-06-03,687,6,87
16:20:52,2021-06-03,686,6,87
16:20:53,2021-06-03,678,6,88
16:20:54,2021-06-03,674,6,89
16:20:55,2021-06-03,677,6,88
16:20:56,2021-06-03,667,6,89
16:20:57,2021-06-03,661,6,90
16:20:58,2021-06-03,662,6,90
16:20:59,2021-06-03,664,6,90
16:21:00,2021-06-03,664,6,90
16:21:01,2021-06-03,671,6,89
16:21:02,2021-06-03,676,6,88
16:21:03,2021-06-03,671,6,89
16:21:04,2021-06-03,669,6,89
16:21:05,2021-06-03,672,6,89
16:21:06,2021-06-03,672,6,89
16:21:07,2021-06-03,673,6,89
16:21:08,2021-06-03,683,6,87
16:21:09,2021-06-03,677,6,88
16:21:10,2021-06-03,677,6,88
16:21:11,2021-06-03,680,6,88
16:21:12,2021-06-03,675,6,88
16:21:13,2021-06-03,674,6,89
16:21:14,2021-06-03,672,6,89
16:21:15,2021-06-03,665,6,90
16:21:16,2021-06-03,662,6,90
16:21:17,2021-06-03,658,6,91
16:21:18,2021-06-03,668,6,89
16:21:19,2021-06-03,684,6,87
16:21:20,2021-06-03,682,6,87
16:21:21,2021-06-03,688,6,87
16:21:22,2021-06-03,692,6,86
16:21:23,2021-06-03,707,6,84
16:21:24,2021-06-03,689,6,87
16:21:25,2021-06-03,684,6,87
16:21:26,2021-06-03,689,6,87
16:21:27,2021-06-03,693,6,86
16:21:28,2021-06-03,688,6,87
16:21:29,2021-06-03,684,6,87
16:21:30,2021-06-03,691,6,86
16:21:31,2021-06-03,676,6,88
16:21:32,2021-06-03,679,6,88
16:21:33,2021-06-03,683,6,87
16:21:34,2021-06-03,677,6,88
16:21:35,2021-06-03,676,6,88
16:21:36,2021-06-03,678,6,88
16:21:37,2021-06-03,676,6,88
16:21:38,2021-06-03,676,6,88
16:21:39,2021-06-03,677,6,88
16:21:40,2021-06-03,682,6,87
16:21:41,2021-06-03,684,6,87
16:21:42,2021-06-03,665,6,90
16:21:43,2021-06-03,669,6,89
16:21:44,2021-06-03,664,6,90
16:21:45,2021-06-03,662,6,90
16:21:46,2021-06-03,661,6,90
16:21:47,2021-06-03,662,6,90
16:21:48,2021-06-03,658,6,91
16:21:49,2021-06-03,670,6,89
16:21:50,2021-06-03,665,6,90
16:21:51,2021-06-03,672,6,89
16:21:52,2021-06-03,674,6,89
16:21:53,2021-06-03,664,6,90
16:21:54,2021-06-03,667,6,89
16:21:55,2021-06-03,670,6,89
16:21:56,2021-06-03,659,6,91
16:21:57,2021-06-03,663,6,90
16:21:58,2021-06-03,665,6,90
16:21:59,2021-06-03,667,6,89
16:22:00,2021-06-03,668,6,89
16:22:01,2021-06-03,668,6,89
16:22:02,2021-06-03,659,6,91
16:22:03,2021-06-03,658,6,91
16:22:04,2021-06-03,657,6,91
16:22:05,2021-06-03,660,6,90
16:22:06,2021-06-03,659,6,91
16:22:07,2021-06-03,665,6,90
16:22:08,2021-06-03,671,6,89
16:22:09,2021-06-03,676,6,88
16:22:10,2021-06-03,680,6,88
16:22:11,2021-06-03,677,6,88
16:22:12,2021-06-03,688,6,87
16:22:13,2021-06-03,692,6,86
16:22:14,2021-06-03,687,6,87
16:22:15,2021-06-03,686,6,87
16:22:16,2021-06-03,687,6,87
16:22:17,2021-06-03,684,6,87
16:22:18,2021-06-03,686,6,87
16:22:19,2021-06-03,676,6,88
16:22:20,2021-06-03,667,6,89
16:22:21,2021-06-03,662,6,90
16:22:22,2021-06-03,663,6,90
16:22:23,2021-06-03,663,6,90
16:22:24,2021-06-03,662,6,90
16:22:25,2021-06-03,666,6,90
16:22:26,2021-06-03,663,6,90
16:22:27,2021-06-03,667,6,89
16:22:28,2021-06-03,666,6,90
16:22:29,2021-06-03,663,6,90
16:22:30,2021-06-03,670,6,89
16:22:31,2021-06-03,672,6,89
16:22:32,2021-06-03,671,6,89
16:22:33,2021-06-03,673,6,89
16:22:34,2021-06-03,663,6,90
16:22:35,2021-06-03,667,6,89
16:22:36,2021-06-03,669,6,89
16:22:37,2021-06-03,665,6,90
16:22:38,2021-06-03,660,6,90
16:22:39,2021-06-03,650,6,92
16:22:40,2021-06-03,660,6,90
16:22:41,2021-06-03,662,6,90
16:22:42,2021-06-03,658,6,91
16:22:43,2021-06-03,666,6,90
16:22:44,2021-06-03,668,6,89
16:22:45,2021-06-03,670,6,89
16:22:46,2021-06-03,672,6,89
16:22:47,2021-06-03,677,6,88
16:22:48,2021-06-03,674,6,89
16:22:49,2021-06-03,674,6,89
16:22:50,2021-06-03,670,6,89
16:22:51,2021-06-03,678,6,88
16:22:52,2021-06-03,681,6,88
16:22:53,2021-06-03,672,6,89
16:22:54,2021-06-03,673,6,89
16:22:55,2021-06-03,667,6,89
16:22:56,2021-06-03,668,6,89
16:22:57,2021-06-03,665,6,90
16:22:58,2021-06-03,662,6,90
16:22:59,2021-06-03,667,6,89
16:23:00,2021-06-03,663,6,90
16:23:01,2021-06-03,662,6,90
16:23:02,2021-06-03,662,6,90
16:23:03,2021-06-03,665,6,90
16:23:04,2021-06-03,665,6,90
16:23:05,2021-06-03,668,6,89
16:23:06,2021-06-03,669,6,89
16:23:07,2021-06-03,661,6,90
16:23:08,2021-06-03,666,6,90
16:23:09,2021-06-03,666,6,90
16:23:10,2021-06-03,664,6,90
16:23:11,2021-06-03,669,6,89
16:23:12,2021-06-03,668,6,89
16:23:13,2021-06-03,662,6,90
16:23:14,2021-06-03,668,6,89
16:23:15,2021-06-03,673,6,89
16:23:16,2021-06-03,676,6,88
16:23:17,2021-06-03,680,6,88
16:23:18,2021-06-03,688,6,87
16:23:19,2021-06-03,690,6,86
16:23:20,2021-06-03,678,6,88
16:23:21,2021-06-03,684,6,87
16:23:22,2021-06-03,678,6,88
16:23:23,2021-06-03,680,6,88
16:23:24,2021-06-03,683,6,87
16:23:25,2021-06-03,680,6,88
16:23:26,2021-06-03,684,6,87
16:23:27,2021-06-03,685,6,87
16:23:28,2021-06-03,683,6,87
16:23:29,2021-06-03,678,6,88
16:23:30,2021-06-03,671,6,89
16:23:31,2021-06-03,675,6,88
16:23:32,2021-06-03,676,6,88
16:23:33,2021-06-03,674,6,89
16:23:34,2021-06-03,685,6,87
16:23:35,2021-06-03,694,6,86
16:23:36,2021-06-03,693,6,86
16:23:37,2021-06-03,692,6,86
16:23:38,2021-06-03,694,6,86
16:23:39,2021-06-03,693,6,86
16:23:40,2021-06-03,689,6,87
16:23:41,2021-06-03,688,6,87
16:23:42,2021-06-03,672,6,89
16:23:43,2021-06-03,667,6,89
16:23:44,2021-06-03,666,6,90
16:23:45,2021-06-03,671,6,89
16:23:46,2021-06-03,675,6,88
16:23:47,2021-06-03,674,6,89
16:23:48,2021-06-03,676,6,88
16:23:49,2021-06-03,680,6,88
16:23:50,2021-06-03,668,6,89
16:23:51,2021-06-03,668,6,89
16:23:52,2021-06-03,681,6,88
16:23:53,2021-06-03,673,6,89
16:23:54,2021-06-03,668,6,89
16:23:55,2021-06-03,665,6,90
16:23:56,2021-06-03,661,6,90
16:23:57,2021-06-03,666,6,90
16:23:58,2021-06-03,664,6,90
16:23:59,2021-06-03,663,6,90
16:24:00,2021-06-03,666,6,90
16:24:01,2021-06-03,661,6,90
16:24:02,2021-06-03,676,6,88
16:24:03,2021-06-03,682,6,87
16:24:04,2021-06-03,683,6,87
16:24:05,2021-06-03,686,6,87
16:24:06,2021-06-03,682,6,87
16:24:07,2021-06-03,681,6,88
16:24:08,2021-06-03,683,6,87
16:24:09,2021-06-03,683,6,87
16:24:10,2021-06-03,673,6,89
16:24:11,2021-06-03,672,6,89
16:24:12,2021-06-03,671,6,89
16:24:13,2021-06-03,664,6,90
16:24:14,2021-06-03,661,6,90
16:24:15,2021-06-03,652,6,92
16:24:16,2021-06-03,658,6,91
16:24:17,2021-06-03,659,6,91
16:24:18,2021-06-03,655,6,91
16:24:19,2021-06-03,658,6,91
16:24:20,2021-06-03,661,6,90
16:24:21,2021-06-03,660,6,90
16:24:22,2021-06-03,660,6,90
16:24:23,2021-06-03,657,6,91
16:24:24,2021-06-03,668,6,89
16:24:25,2021-06-03,671,6,89
16:24:26,2021-06-03,665,6,90
16:24:27,2021-06-03,655,6,91
16:24:28,2021-06-03,658,6,91
16:24:29,2021-06-03,653,6,91
16:24:30,2021-06-03,638,6,94
16:24:31,2021-06-03,628,6,95
16:24:32,2021-06-03,619,6,96
16:24:33,2021-06-03,638,6,94
16:24:34,2021-06-03,639,6,93
16:24:35,2021-06-03,644,6,93
16:24:36,2021-06-03,659,6,91
16:24:37,2021-06-03,657,6,91
16:24:38,2021-06-03,650,6,92
16:24:39,2021-06-03,657,6,91
16:24:40,2021-06-03,655,6,91
16:24:41,2021-06-03,658,6,91
16:24:42,2021-06-03,660,6,90
16:24:43,2021-06-03,656,6,91
16:24:44,2021-06-03,649,6,92
16:24:45,2021-06-03,653,6,91
16:24:46,2021-06-03,657,6,91
16:24:47,2021-06-03,663,6,90
16:24:48,2021-06-03,666,6,90
16:24:49,2021-06-03,675,6,88
16:24:50,2021-06-03,674,6,89
16:24:51,2021-06-03,677,6,88
16:24:52,2021-06-03,677,6,88
16:24:53,2021-06-03,682,6,87
16:24:54,2021-06-03,697,6,86
16:24:55,2021-06-03,687,6,87
16:24:56,2021-06-03,683,6,87
16:24:57,2021-06-03,674,6,89
16:24:58,2021-06-03,678,6,88
16:24:59,2021-06-03,678,6,88
16:25:00,2021-06-03,677,6,88
16:25:01,2021-06-03,683,6,87
16:25:02,2021-06-03,676,6,88
16:25:03,2021-06-03,683,6,87
16:25:04,2021-06-03,683,6,87
16:25:05,2021-06-03,697,6,86
16:25:06,2021-06-03,697,6,86
16:25:07,2021-06-03,686,6,87
16:25:08,2021-06-03,694,6,86
16:25:09,2021-06-03,678,6,88
16:25:10,2021-06-03,672,6,89
16:25:11,2021-06-03,688,6,87
16:25:12,2021-06-03,689,6,87
16:25:13,2021-06-03,687,6,87
16:25:14,2021-06-03,673,6,89
16:25:15,2021-06-03,679,6,88
16:25:16,2021-06-03,680,6,88
16:25:17,2021-06-03,684,6,87
16:25:18,2021-06-03,688,6,87
16:25:19,2021-06-03,681,6,88
16:25:20,2021-06-03,681,6,88
16:25:21,2021-06-03,678,6,88
16:25:22,2021-06-03,681,6,88
16:25:23,2021-06-03,663,6,90
16:25:24,2021-06-03,670,6,89
16:25:25,2021-06-03,666,6,90
16:25:26,2021-06-03,674,6,89
16:25:27,2021-06-03,679,6,88
16:25:28,2021-06-03,673,6,89
16:25:29,2021-06-03,680,6,88
16:25:30,2021-06-03,670,6,89
16:25:31,2021-06-03,673,6,89
16:25:32,2021-06-03,672,6,89
16:25:33,2021-06-03,674,6,89
16:25:34,2021-06-03,659,6,91
16:25:35,2021-06-03,668,6,89
16:25:36,2021-06-03,685,6,87
16:25:37,2021-06-03,691,6,86
16:25:38,2021-06-03,685,6,87
16:25:39,2021-06-03,677,6,88
16:25:40,2021-06-03,685,6,87
16:25:41,2021-06-03,684,6,87
16:25:42,2021-06-03,680,6,88
16:25:43,2021-06-03,677,6,88
16:25:44,2021-06-03,690,6,86
16:25:45,2021-06-03,690,6,86
16:25:46,2021-06-03,688,6,87
16:25:47,2021-06-03,689,6,87
16:25:48,2021-06-03,705,6,85
16:25:49,2021-06-03,696,6,86
16:25:50,2021-06-03,706,6,84
16:25:51,2021-06-03,714,6,84
16:25:52,2021-06-03,702,6,85
16:25:53,2021-06-03,715,6,83
16:25:54,2021-06-03,709,6,84
16:25:55,2021-06-03,717,6,83
16:25:56,2021-06-03,708,6,84
16:25:57,2021-06-03,713,6,84
16:25:58,2021-06-03,691,6,86
16:25:59,2021-06-03,676,6,88
16:26:00,2021-06-03,673,6,89
16:26:01,2021-06-03,675,6,88
16:26:02,2021-06-03,669,6,89
16:26:03,2021-06-03,674,6,89
16:26:04,2021-06-03,668,6,89
16:26:05,2021-06-03,667,6,89
16:26:06,2021-06-03,666,6,90
16:26:07,2021-06-03,667,6,89
16:26:08,2021-06-03,676,6,88
16:26:09,2021-06-03,672,6,89
16:26:10,2021-06-03,669,6,89
16:26:11,2021-06-03,664,6,90
16:26:12,2021-06-03,672,6,89
16:26:13,2021-06-03,695,6,86
16:26:14,2021-06-03,696,6,86
16:26:15,2021-06-03,702,6,85
16:26:16,2021-06-03,716,6,83
16:26:17,2021-06-03,705,6,85
16:26:18,2021-06-03,687,6,87
16:26:19,2021-06-03,701,6,85
16:26:20,2021-06-03,699,6,85
16:26:21,2021-06-03,686,6,87
16:26:22,2021-06-03,690,6,86
16:26:23,2021-06-03,689,6,87
16:26:24,2021-06-03,696,6,86
16:26:25,2021-06-03,696,6,86
16:26:26,2021-06-03,699,6,85
16:26:27,2021-06-03,688,6,87
16:26:28,2021-06-03,698,6,85
16:26:29,2021-06-03,701,6,85
16:26:30,2021-06-03,702,6,85
16:26:31,2021-06-03,700,6,85
16:26:32,2021-06-03,692,6,86
16:26:33,2021-06-03,690,6,86
16:26:34,2021-06-03,692,6,86
